SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
03/01/2022 12:01:25PM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
4450,64,1133577,2/3/2022,02:53:06PM,MF101,SFTMF101,$5.97 ,5,$8.34 ,$41.70 ,$11.85 ,SFT,AP
4450,64,1133577,2/3/2022,02:53:06PM,37460,LOC37460,$2.12 ,2,$4.00 ,$8.00 ,$3.76 ,LOC,AP
4450,64,1133577,2/3/2022,02:53:06PM,3965A,ECC3965A,$37.88 ,2,$52.47 ,$104.94 ,$29.18 ,ECC,AP
4450,64,1133577,2/3/2022,02:53:06PM,FG700C-R,SFTFG700C-R,$3.75 ,1,$6.53 ,$6.53 ,$2.78 ,SFT,AP
4450,64,1133577,2/3/2022,02:53:06PM,102,JOE102,$4.30 ,1,$7.28 ,$7.28 ,$2.98 ,JOE,AP
4858,54,1134603,2/10/2022,08:19:47AM,E-BC3030C,EUCE-BC3030C,$33.19 ,4,$50.56 ,$202.24 ,$69.48 ,EUC,AP
2586-1,13,1135299,2/15/2022,,WA11077,WIXWA11077,$85.17 ,,$74.51 ,,,WIX,A
4858,54,1134603,2/10/2022,08:19:47AM,E-BC20S,EUCE-BC20S,$16.90 ,2,$27.77 ,$55.54 ,$21.74 ,EUC,A
4858,54,1134603,2/10/2022,08:19:47AM,E-BC30S,EUCE-BC30S,$17.51 ,2,$26.04 ,$52.08 ,$17.06 ,EUC,A
D5548-1,97,618722,2/1/2022,11:37:44AM,2096063,LOC2096063,$31.70 ,1,$48.82 ,$48.82 ,$17.12 ,LOC,AP
1060-1,13,1134745,2/11/2022,10:22:41AM,66325,SHL66325,$5.84 ,6,$9.89 ,$59.34 ,$24.30 ,SHL,AP
1060-1,13,1134745,2/11/2022,10:22:41AM,46930,WIX46930,$22.09 ,0,$24.30 ,,,WIX,A
1060-1,13,1134745,2/11/2022,10:22:41AM,MEF-3P,LCSMEF-3P,$28.49 ,5,$37.35 ,$186.75 ,$44.30 ,LCS,A
4262-1,54,1136397,2/22/2022,10:38:44AM,WA11058,WIXWA11058,$91.78 ,1,$114.35 ,$114.35 ,$22.57 ,WIX,A
5866,85,1135608,2/16/2022,,57151MP,WIX57151MP,$14.60 ,5,$14.58 ,$72.90 ,($0.10),WIX,AP
6402-1,74,1135036,2/14/2022,11:05:23AM,BT31S1000,ELCBT31S1000,$70.96 ,3,$79.99 ,$239.97 ,$27.09 ,ELC,AFP
5866,85,1135608,2/16/2022,,42812,WIX42812,$85.05 ,,$90.83 ,,,WIX,A
2695,97,619531,2/8/2022,01:55:06PM,B10233T,BALB10233T,$302.73 ,2,$385.00 ,$770.00 ,$164.54 ,BAL,A
D4838,123,621282,2/22/2022,02:47:46PM,131904,EXC131904,$10.96 ,1,$18.80 ,$18.80 ,$7.84 ,EXC,A
D4838,123,621282,2/22/2022,02:47:46PM,131671,EXC131671,$4.99 ,1,$8.38 ,$8.38 ,$3.39 ,EXC,A
5866,85,1133647,2/3/2022,,57889,WIX57889,$62.78 ,4,$69.92 ,$279.68 ,$28.56 ,WIX,A
D7300-1,16,621695,2/25/2022,04:43:34PM,56864B,WEB56864B,$89.34 ,4,$120.00 ,$480.00 ,$122.64 ,WEB,AP
3968,4,1137071,2/24/2022,05:59:26PM,4735-42622-1,KTM4735-42622-111KM,$244.57 ,1,$388.21 ,$388.21 ,$143.64 ,KTM,AP
D3890,!WEB,620308,2/15/2022,12:24:56PM,51348,WIX51348,$4.30 ,2,$4.70 ,$9.40 ,$0.80 ,WIX,A
D3890,!WEB,620308,2/15/2022,12:24:56PM,46888,WIX46888,$12.27 ,1,$12.92 ,$12.92 ,$0.65 ,WIX,A
D9847,123,618909,2/2/2022,10:59:05AM,WF10112,WIXWF10112,$43.12 ,1,$45.62 ,$45.62 ,$2.50 ,WIX,AP
3868,64,1134455,2/9/2022,02:38:11PM,HLK2128,ATMHLK2128,$13.26 ,1,$20.06 ,$20.06 ,$6.80 ,ATM,AP
5860,64,1134025,2/7/2022,01:30:04PM,46556,WIX46556,$50.81 ,1,$71.53 ,$71.53 ,$20.72 ,WIX,AP
D1922,69,619693,2/9/2022,09:01:27AM,831016,PAI831016,$94.10 ,1,$118.08 ,$118.08 ,$23.98 ,PAI,AP
1060-1,13,1136427,2/22/2022,,46930,WIX46930,$9.96 ,4,$24.30 ,$97.20 ,$57.36 ,WIX,APQT
1060-1,13,1136427,2/22/2022,,82-1010,GRC82-1010,$3.66 ,,$6.59 ,,,GRC,A
D9795-1,69,620455,2/16/2022,,49221,WIX49221,$29.60 ,1,$23.81 ,$23.81 ,($5.79),WIX,A
D1922,69,619693,2/9/2022,09:01:27AM,EKT-0306,PAIEKT-0306,$36.13 ,1,$46.00 ,$46.00 ,$9.87 ,PAI,AP
1060-1,13,1136427,2/22/2022,,24313,WIX24313,$9.98 ,2,$9.78 ,$19.56 ,($0.40),WIX,APQT
4795-1,4,1136740,2/23/2022,02:35:53PM,G0450965,SPOG0450965,$8.90 ,6,$15.84 ,$95.04 ,$41.64 ,SPO,APQT
4795-1,4,1136740,2/23/2022,02:35:53PM,BETB673025WT,CVLBETB673025WTBK,$103.80 ,2,$130.57 ,$261.14 ,$53.54 ,CVL,AP
4030,15,1137459,2/28/2022,01:02:12PM,51799MP,WIX51799MP,$21.40 ,1,$29.30 ,$29.30 ,$7.90 ,WIX,AP
4030,15,1137459,2/28/2022,01:02:12PM,MYSJT6-CART,LCSMYSJT6-CART,$2.70 ,2,$4.16 ,$8.32 ,$2.92 ,LCS,AP
4030,15,1137459,2/28/2022,01:02:12PM,33358MP,WIX33358MP,$6.79 ,1,$11.76 ,$11.76 ,$4.97 ,WIX,A
D711,123,620622,2/17/2022,08:56:55AM,16084,VEL016084,$0.88 ,1,$2.43 ,$2.43 ,$1.55 ,VEL,A
D0553,69,620227,2/14/2022,12:27:30PM,G25170-0810X,GATG25170-0810X,$6.17 ,5,$8.18 ,$40.90 ,$10.05 ,GAT,A
D0553,69,620227,2/14/2022,12:27:30PM,G25165-0810X,GATG25165-0810X,$5.81 ,5,$8.09 ,$40.45 ,$11.40 ,GAT,A
D0553,69,620227,2/14/2022,12:27:30PM,G25170-1010X,GATG25170-1010X,$9.85 ,2,$13.07 ,$26.14 ,$6.44 ,GAT,A
D0553,69,620227,2/14/2022,12:27:30PM,G25165-1010,GATG25165-1010,$6.45 ,2,$10.25 ,$20.50 ,$7.60 ,GAT,A
D711,123,620622,2/17/2022,08:56:55AM,142001,VEL142001,$1.10 ,1,$3.03 ,$3.03 ,$1.93 ,VEL,A
D0553,69,620227,2/14/2022,12:27:30PM,G25170-0406X,GATG25170-0406X,$4.00 ,4,$5.81 ,$23.24 ,$7.24 ,GAT,A
2085,88,1136746,2/23/2022,10:52:47AM,982-00256,FTE982-00256,$0.80 ,28,$1.17 ,$32.76 ,$10.36 ,FTE,AP
7930,15,1137136,2/25/2022,09:23:41AM,G25170-0606X,GATG25170-0606X,$4.36 ,1,$6.70 ,$6.70 ,$2.34 ,GAT,A
2085,88,1136746,2/23/2022,10:52:47AM,60492,JSP60492,$6.25 ,1,$9.06 ,$9.06 ,$2.81 ,JSP,AP
7930,15,1137136,2/25/2022,09:23:41AM,G25645-0408,GATG25645-0408,$7.29 ,1,$11.65 ,$11.65 ,$4.36 ,GAT,A
2085,88,1136746,2/23/2022,10:52:47AM,MSCSB-100,SFTMSCSB-100,$2.87 ,3,$4.42 ,$13.26 ,$4.65 ,SFT,AP
7930,15,1137136,2/25/2022,09:23:41AM,G25645-0815,GATG25645-0815,$9.10 ,11,$14.92 ,$164.12 ,$64.02 ,GAT,A
7930,15,1137136,2/25/2022,09:23:41AM,G25225-0810,GATG25225-0810,$7.91 ,0,$12.96 ,,,GAT,A
2085,88,1136746,2/23/2022,10:52:47AM,5585CAC-VM,ECC5585CAC-VM,$255.72 ,1,$345.22 ,$345.22 ,$89.50 ,ECC,AP
7884,74,1136262,2/21/2022,10:25:26AM,WL10255,WIXWL10255,$4.59 ,1,$4.31 ,$4.31 ,($0.28),WIX,A
3562,16,622006,2/28/2022,02:23:34PM,51971MP,WIX51971MP,$14.11 ,2,$19.77 ,$39.54 ,$11.32 ,WIX,AP
7884,74,1136262,2/21/2022,10:25:26AM,WA10942,WIXWA10942,$18.14 ,0,$15.98 ,,,WIX,A
D2160,95,621985,2/28/2022,,46317,WIX46317,$16.30 ,,$14.94 ,,,WIX,A
5340-1,6,1136922,2/24/2022,,FG-FS36215,MISFG-FS36215,$23.36 ,6,$35.16 ,$210.96 ,$70.80 ,MIS,A
7710,15,1137553,2/28/2022,04:39:49PM,CWT-4,SFTCWT-4,$4.80 ,2,$7.52 ,$15.04 ,$5.44 ,SFT,AP
D1480,13,1137169,2/25/2022,07:40:32AM,77807BW,WEB77807BW,$100.27 ,4,$137.22 ,$548.88 ,$147.80 ,WEB,AP
D711,129,618914,2/2/2022,12:41:08PM,91-01-4761N,WIL91-01-4761N,$258.48 ,-1,$344.56 ,($344.56),($86.08),WIL,A
D711,129,618914,2/2/2022,12:41:08PM,91-01-4761N,WIL91-01-4761N,$258.48 ,1,$344.56 ,$344.56 ,$86.08 ,WIL,AP
5070-1,64,1136372,2/22/2022,,16-7602-28,PDC16-7602-28,$35.77 ,,$50.08 ,,,PDC,AP
5070-1,64,1136372,2/22/2022,,87-7011,GRC87-7011,$11.10 ,1,$16.10 ,$16.10 ,$5.00 ,GRC,AP
D2160,95,621985,2/28/2022,,57084,WIX57084,$55.01 ,1,$60.29 ,$60.29 ,$5.28 ,WIX,A
D2160,95,621985,2/28/2022,,WA10697,WIXWA10697,$31.78 ,,$26.20 ,,,WIX,A
515,54,1134563,2/10/2022,11:18:49AM,16164,VEL016164,$2.42 ,1,$3.71 ,$3.71 ,$1.29 ,VEL,A
515,54,1134563,2/10/2022,11:18:49AM,16610,VEL016610,$2.21 ,2,$3.39 ,$6.78 ,$2.36 ,VEL,A
515,54,1134563,2/10/2022,11:18:49AM,16680,VEL016680,$3.82 ,1,$6.11 ,$6.11 ,$2.29 ,VEL,A
515,54,1134563,2/10/2022,11:18:49AM,16284,VEL016284,$5.82 ,1,$8.09 ,$8.09 ,$2.27 ,VEL,A
515,54,1134563,2/10/2022,11:18:49AM,16288,VEL016288,$5.64 ,2,$8.27 ,$16.54 ,$5.26 ,VEL,A
515,54,1134563,2/10/2022,11:18:49AM,16960,VEL016960,$5.17 ,1,$7.24 ,$7.24 ,$2.07 ,VEL,A
515,54,1134563,2/10/2022,11:18:49AM,16168,VEL016168,$2.90 ,0,$4.84 ,,,VEL,A
515,54,1134563,2/10/2022,11:18:49AM,16640,VEL016640,$1.80 ,6,$2.87 ,$17.22 ,$6.42 ,VEL,A
D2160,95,621985,2/28/2022,,46453,WIX46453,$19.07 ,,$17.47 ,,,WIX,A
D9795-1,69,619855,2/10/2022,08:33:57AM,WF10255NP,WIXWF10255NP,$36.49 ,2,$32.47 ,$64.94 ,($8.04),WIX,A
5860,15,1133621,2/3/2022,04:36:13PM,22626,VEL022626,$5.73 ,2,$10.88 ,$21.76 ,$10.30 ,VEL,AP
5860,88,1136592,2/22/2022,04:20:02PM,981-245D,DOR981-245D,$1.74 ,1,$3.99 ,$3.99 ,$2.25 ,DOR,A
5860,88,1136592,2/22/2022,04:20:02PM,982-016D,DOR982-016D,$1.74 ,1,$3.99 ,$3.99 ,$2.25 ,DOR,A
D1421-1,69,621572,2/24/2022,10:29:29AM,FB-16F,PCIFB-16F,$29.21 ,4,$55.35 ,$221.40 ,$104.56 ,PCI,AP
D6704,69,619581,2/8/2022,,180.10619,ATM180.10619,$6.15 ,6,$8.25 ,$49.50 ,$12.60 ,ATM,AP
D6704,69,619581,2/8/2022,,3122963002,MER03122963002,$135.37 ,2,$225.00 ,$450.00 ,$179.26 ,MER,AP
D3500,95,621005,2/21/2022,09:15:08AM,148030,VEL148030,$5.68 ,1,$10.49 ,$10.49 ,$4.81 ,VEL,A
D6388,16,618800,2/1/2022,05:17:09PM,142572,VEL142572,$56.16 ,1,$74.88 ,$74.88 ,$18.72 ,VEL,A
D3500,95,621005,2/21/2022,09:15:08AM,16084,VEL016084,$0.88 ,2,$2.43 ,$4.86 ,$3.10 ,VEL,A
D9402,!WEB,619594,2/8/2022,,49314,WIX49314,$22.04 ,,$23.87 ,,,WIX,A
D3500,95,621005,2/21/2022,09:15:08AM,M83125,MERM83125,$27.74 ,1,$41.55 ,$41.55 ,$13.81 ,MER,A
5866,85,1136523,2/22/2022,,46270,WIX46270,$14.22 ,5,$14.32 ,$71.60 ,$0.50 ,WIX,AP
D7215,69,619897,2/10/2022,,G20174-0808,GATG20174-0808,$15.37 ,,$23.54 ,,,GAT,A
D7215,69,619897,2/10/2022,,K080630HD,GATK080630HD,$32.77 ,2,$53.77 ,$107.54 ,$42.00 ,GAT,AP
3476,46,1133299,2/2/2022,09:05:01AM,HC16181,LCSHC16181,$79.00 ,2,$113.72 ,$227.44 ,$69.44 ,LCS,AP
5860,64,1133820,2/4/2022,02:48:02PM,M10-1199R217,MACM10-1199R2176,$0.14 ,2,$0.45 ,$0.90 ,$0.62 ,MAC,AP
D1393,123,620251,2/14/2022,02:54:48PM,TR22570,GATTR22570,$14.37 ,2,$25.66 ,$51.32 ,$22.58 ,GAT,A
D1393,123,620251,2/14/2022,02:54:48PM,FG-FS1000,MISFG-FS1000,$10.03 ,1,$16.56 ,$16.56 ,$6.53 ,MIS,A
D1393,123,620251,2/14/2022,02:54:48PM,9570HD,GAT9570HD,$17.43 ,1,$29.98 ,$29.98 ,$12.55 ,GAT,AF
D1393,123,620251,2/14/2022,02:54:48PM,41812,SHL41812,$9.91 ,6,$11.08 ,$66.48 ,$7.02 ,SHL,AP
D9402,!WEB,619594,2/8/2022,,9008,WAG9008,$4.96 ,4,$9.92 ,$39.68 ,$19.84 ,WAG,A
5860,74,1137255,2/25/2022,04:02:56PM,631282,EXC631282,$20.39 ,1,$29.47 ,$29.47 ,$9.08 ,EXC,AP
5860,74,1137255,2/25/2022,04:02:56PM,45663,GRC45663,$5.14 ,5,$8.64 ,$43.20 ,$17.50 ,GRC,AP
1922-1,74,1135790,2/17/2022,12:46:29PM,G25174-0808X,GATG25174-0808X,$11.88 ,1,$30.84 ,$30.84 ,$18.96 ,GAT,AP
D9402,!WEB,619594,2/8/2022,,264911,SUN264911,$5.95 ,,$9.74 ,,,SUN,A
D5549-1,16,619463,2/7/2022,03:28:44PM,48-11-2460,MLW48-11-2460,$61.34 ,1,$114.00 ,$114.00 ,$52.66 ,MLW,AP
1922-1,74,1135790,2/17/2022,12:46:29PM,60301-0808,AGA60301-0808,$0.98 ,1,$3.40 ,$3.40 ,$2.42 ,AGA,AP
1922-1,74,1135790,2/17/2022,12:46:29PM,G25170-0808X,GATG25170-0808X,$5.56 ,1,$13.64 ,$13.64 ,$8.08 ,GAT,AP
D9402,!WEB,619594,2/8/2022,,KTI70531-10,ISNKTI70531-10,$17.26 ,,$28.80 ,,,ISN,A
9576-1,13,1137445,2/28/2022,09:26:34AM,441015,SLN441015,$2.74 ,8,$4.87 ,$38.96 ,$17.04 ,SLN,AP
9576-1,13,1137445,2/28/2022,09:26:34AM,MRK4707QH23V,MERMRK4707QH23V,$31.95 ,2,$39.88 ,$79.76 ,$15.86 ,MER,APY
9576-1,13,1137445,2/28/2022,09:26:34AM,180.10619,ATM180.10619,$6.15 ,4,$8.59 ,$34.36 ,$9.76 ,ATM,AP
9576-1,13,1137445,2/28/2022,09:26:34AM,56864B,WEB56864B,$89.34 ,4,$110.00 ,$440.00 ,$82.64 ,WEB,AP
9576-1,13,1137445,2/28/2022,09:26:34AM,35066,SKF35066,$23.28 ,4,$30.55 ,$122.20 ,$29.08 ,SKF,A
9576-1,13,1137445,2/28/2022,09:26:34AM,441016,SLN441016,$2.38 ,8,$4.87 ,$38.96 ,$19.92 ,SLN,A
9576-1,13,1137445,2/28/2022,09:26:34AM,MRK4311EH23S,MERMRK4311EH23S,$35.87 ,2,$46.51 ,$93.02 ,$21.28 ,MER,AP
9576-1,13,1137445,2/28/2022,09:26:34AM,5-676XE,DAY5-676XE,$34.00 ,1,$52.55 ,$52.55 ,$18.55 ,DAY,AP
3116-1,4,1134586,2/10/2022,09:49:00AM,42072-55,SPO42072-55,$641.14 ,2,$854.83 ,"1,709.66",$427.38 ,SPO,APQT
3116-1,4,1134586,2/10/2022,09:49:00AM,42088-55,SPO42088-55,$470.28 ,2,$650.95 ,"1,301.90",$361.34 ,SPO,APQT
3116-1,4,1134586,2/10/2022,09:49:00AM,42072/GREEN.,SPO42072/GREEN.55,$641.14 ,1,$854.83 ,$854.83 ,$213.69 ,SPO,APQT
1487,88,1133362,2/2/2022,04:36:55PM,DC23104430,DAYDC23104430,$12.31 ,2,$15.15 ,$30.30 ,$5.68 ,DAY,AP
D0800,129,621611,2/24/2022,01:01:26PM,24348,WIX24348,$9.29 ,-2,$11.65 ,($23.30),($4.72),WIX,A
D0800,129,621611,2/24/2022,01:01:26PM,24347,WIX24347,$7.11 ,2,$9.23 ,$18.46 ,$4.24 ,WIX,A
D0800,129,621611,2/24/2022,01:01:26PM,7447,MMM7447,$15.67 ,1,$15.67 ,$15.67 ,,MMM,AP
5866,85,1136523,2/22/2022,,57023,WIX57023,$5.24 ,,$5.23 ,,,WIX,AP
D5950-1,129,619603,2/8/2022,01:09:29PM,324,MRT324,$63.51 ,1,$84.99 ,$84.99 ,$21.48 ,MRT,AP
D4961-7,97,619231,2/4/2022,09:57:04AM,46438,WIX46438,$17.12 ,2,$15.38 ,$30.76 ,($3.48),WIX,A
5467,4,1136653,2/23/2022,,MW5-P,HUNMW5-P,$26.78 ,1,$36.96 ,$36.96 ,$10.18 ,HUN,AP
D5455-1,87,618832,2/2/2022,02:05:01PM,33357MP,WIX33357MP,$7.25 ,4,$7.40 ,$29.60 ,$0.60 ,WIX,A
1401-1,!WEB,1135276,2/15/2022,,84-9421,GRC84-9421,$15.00 ,1,$19.50 ,$19.50 ,$4.50 ,GRC,A
D5455-1,87,618832,2/2/2022,02:05:01PM,57060MP,WIX57060MP,$4.32 ,12,$3.72 ,$44.64 ,($7.20),WIX,A
D5455-1,87,618832,2/2/2022,02:05:01PM,51607MP,WIX51607MP,$5.37 ,2,$4.87 ,$9.74 ,($1.00),WIX,A
D5455-1,87,618832,2/2/2022,02:05:01PM,57620MP,WIX57620MP,$6.28 ,1,$5.68 ,$5.68 ,($0.60),WIX,A
1291,87,619141,2/4/2022,,S-1818,MILS-1818,$3.01 ,1,$6.21 ,$6.21 ,$3.20 ,MIL,A
148,4,1134510,2/9/2022,04:01:23PM,42222,WIX42222,$15.65 ,2,$16.64 ,$33.28 ,$1.98 ,WIX,A
D711,95,621383,2/23/2022,10:47:30AM,5145,TAC5145,$69.51 ,1,$88.80 ,$88.80 ,$19.29 ,TAC,AP
D711,95,619506,2/8/2022,09:21:47AM,41812,SHL41812,$9.91 ,2,$12.99 ,$25.98 ,$6.16 ,SHL,AP
D711,95,619506,2/8/2022,09:21:47AM,10287,LUC10287,$11.87 ,2,$16.64 ,$33.28 ,$9.54 ,LUC,AP
D3455-1,123,620491,2/16/2022,,B51,GATB51,$8.15 ,2,$14.00 ,$28.00 ,$11.70 ,GAT,A
1461,54,1134808,2/11/2022,03:36:53PM,TRA-023,DAYTRA-023,$59.14 ,1,$93.51 ,$93.51 ,$34.37 ,DAY,A
1461,54,1134808,2/11/2022,03:36:53PM,E-UB5165-12,EUCE-UB5165-12,$9.10 ,2,$14.24 ,$28.48 ,$10.28 ,EUC,AP
9576-1,16,1136463,2/22/2022,10:58:19AM,K060605HD,GATK060605HD,$17.36 ,1,$31.97 ,$31.97 ,$14.61 ,GAT,A
9576-1,16,1136463,2/22/2022,10:58:19AM,K080991HD,GATK080991HD,$26.36 ,1,$49.25 ,$49.25 ,$22.89 ,GAT,A
D520,87,619974,2/11/2022,09:44:43AM,R202001,MERR202001,$264.91 ,1,$367.00 ,$367.00 ,$102.09 ,MER,AP
2077-1,15,1137423,2/28/2022,11:38:45AM,TTA50,DXNTTA50,$0.36 ,2,$1.04 ,$2.08 ,$1.36 ,DXN,AP
D520,87,618665,2/1/2022,05:36:24PM,E-BC3030C,EUCE-BC3030C,$32.60 ,2,$45.00 ,$90.00 ,$24.80 ,EUC,AP
D0560-1,16,619097,2/3/2022,03:42:53PM,R002303,MERR002303,$4.77 ,1,$7.07 ,$7.07 ,$2.30 ,MER,A
D0560-1,16,619097,2/3/2022,03:42:53PM,MERSET401,MERMERSET401,$27.45 ,1,$43.02 ,$43.02 ,$15.57 ,MER,A
D0560-1,16,619097,2/3/2022,03:42:53PM,R002467,MERR002467,$1.48 ,1,$2.17 ,$2.17 ,$0.69 ,MER,A
D0560-1,16,619097,2/3/2022,03:42:53PM,R002304,MERR002304,$2.65 ,1,$3.96 ,$3.96 ,$1.31 ,MER,A
D0560-1,16,619097,2/3/2022,03:42:53PM,SET403GEN,MERSET403GEN,$32.87 ,1,$51.78 ,$51.78 ,$18.91 ,MER,A
D0560-1,16,619097,2/3/2022,03:42:53PM,MER0173,MERMER0173,$24.88 ,1,$40.39 ,$40.39 ,$15.51 ,MER,A
4065,74,1136008,2/18/2022,11:52:47AM,466204,KDE466204,$71.85 ,1,$109.50 ,$109.50 ,$37.65 ,KDE,AP
D0560-1,16,619097,2/3/2022,03:42:53PM,R002305,MERR002305,$4.66 ,1,$6.89 ,$6.89 ,$2.23 ,MER,A
9650-1,6,1135200,2/15/2022,,60490-1224,AGA60490-1224,$30.56 ,3,$58.68 ,$176.04 ,$84.36 ,AGA,A
9650-1,6,1135200,2/15/2022,,G60940-1616,GATG60940-1616,$13.37 ,,$61.96 ,,,GAT,A
9650-1,6,1135200,2/15/2022,,S-C088,SASS-C088,$12.22 ,,$23.00 ,,,SAS,A
D7150,!WEB,621074,2/21/2022,08:00:41AM,G25230-1010X,GATG25230-1010X,$11.92 ,2,$15.91 ,$31.82 ,$7.98 ,GAT,A
D3130,123,620477,2/16/2022,09:50:18AM,57182MP,WIX57182MP,$9.28 ,1,$10.09 ,$10.09 ,$0.81 ,WIX,AP
D3130,123,620477,2/16/2022,09:50:18AM,10287,LUC10287,$11.87 ,5,$15.36 ,$76.80 ,$17.45 ,LUC,AP
D3130,123,620477,2/16/2022,09:50:18AM,49767,WIX49767,$30.10 ,1,$34.13 ,$34.13 ,$4.03 ,WIX,AP
D3130,123,620477,2/16/2022,09:50:18AM,FG-FF63054NN,MISFG-FF63054NN,$25.93 ,1,$35.49 ,$35.49 ,$9.56 ,MIS,AP
4035,74,1135311,2/15/2022,11:48:40AM,GA-165,MHKGA-165,$8.40 ,1,$11.61 ,$11.61 ,$3.21 ,MHK,AP
4035,74,1135311,2/15/2022,11:48:40AM,S-693,MILS-693,$6.46 ,1,$10.67 ,$10.67 ,$4.21 ,MIL,AP
D711,95,621991,2/28/2022,11:36:47AM,60312-0608,AGA60312-0608,$2.03 ,1,$5.22 ,$5.22 ,$3.19 ,AGA,A
D711,95,621991,2/28/2022,11:36:47AM,AW68P,LCSAW68P,$31.20 ,1,$45.00 ,$45.00 ,$13.80 ,LCS,AP
711,111,1137307,2/26/2022,10:22:09AM,10287,LUC10287,$11.91 ,1,$17.66 ,$17.66 ,$5.75 ,LUC,AP
711,111,1137307,2/26/2022,10:22:09AM,33406MP,WIX33406MP,$13.95 ,1,$17.38 ,$17.38 ,$3.43 ,WIX,A
D9616-1,97,619478,2/7/2022,04:38:05PM,1006021,SHL1006021,$7.66 ,12,$10.72 ,$128.64 ,$36.72 ,SHL,AP
D1013,16,619479,2/7/2022,04:57:40PM,SKS12205,STKSKS12205,$224.83 ,1,$287.00 ,$287.00 ,$62.17 ,STK,AP
711,111,1137307,2/26/2022,10:22:09AM,57746XD,WIX57746XD,$37.53 ,1,$46.88 ,$46.88 ,$9.35 ,WIX,A
711,111,1137307,2/26/2022,10:22:09AM,41810,SHL41810,$7.25 ,1,$11.94 ,$11.94 ,$4.69 ,SHL,A
D1013,16,619479,2/7/2022,04:57:40PM,R202001,MERR202001,$264.91 ,1,$319.51 ,$319.51 ,$54.60 ,MER,AP
711,111,1137307,2/26/2022,10:22:09AM,MYS15W50-G,LCSMYS15W50-G,$16.05 ,12,$20.98 ,$251.76 ,$59.16 ,LCS,A
252,6,1134788,2/11/2022,08:06:34AM,5EL012,DIN5EL012,$200.00 ,1,$336.00 ,$336.00 ,$136.00 ,DIN,AP
5866,85,1134505,2/9/2022,,WA10697,WIXWA10697,$31.78 ,,$28.58 ,,,WIX,AP
2319,74,1134237,2/8/2022,02:58:31PM,BXW800534,MISBXW800534,$38.66 ,1,$56.10 ,$56.10 ,$17.44 ,MIS,AP
2319,74,1134237,2/8/2022,02:58:31PM,955205CRX,MID955205CRX,$141.87 ,1,$263.66 ,$263.66 ,$121.79 ,MID,AP
D1965,69,621243,2/22/2022,09:07:37AM,MF2424PSB,GTAMF2424PSB,$4.99 ,12,$6.95 ,$83.40 ,$23.52 ,GTA,AP
5866,85,1137529,2/28/2022,03:38:27PM,42598,WIX42598,$54.42 ,2,$58.11 ,$116.22 ,$7.38 ,WIX,A
9576-1,13,1137440,2/28/2022,11:22:24AM,441-030-910-,DAY441-030-910-2,$52.34 ,1,$74.85 ,$74.85 ,$22.51 ,DAY,A
3893-1,54,1135721,2/17/2022,08:31:27AM,10039,LUC10039,$54.34 ,1,$85.00 ,$85.00 ,$30.66 ,LUC,AP
3893-1,54,1135721,2/17/2022,08:31:27AM,10015,LUC10015,$58.47 ,1,$126.55 ,$126.55 ,$68.08 ,LUC,AP
3893-1,54,1135721,2/17/2022,08:31:27AM,10018,LUC10018,$10.66 ,5,$18.00 ,$90.00 ,$36.70 ,LUC,AP
5860,64,1135145,2/14/2022,05:29:59PM,44057HD,GAT44057HD,$27.61 ,1,$43.59 ,$43.59 ,$15.98 ,GAT,A
5860,64,1135145,2/14/2022,05:29:59PM,SOLJNC1224,ISNSOLJNC1224,$413.49 ,1,$575.00 ,$575.00 ,$161.51 ,ISN,AP
417-1,85,1136630,2/22/2022,,51517,WIX51517,$9.43 ,9,$9.43 ,$84.87 ,,WIX,AP
LOAD2,123,620107,2/11/2022,04:52:06PM,149,TAC0149,$11.52 ,1,$19.04 ,$19.04 ,$7.52 ,TAC,A
D1954,97,621586,2/24/2022,11:10:13AM,WF10255NP,WIXWF10255NP,$36.49 ,1,$54.74 ,$54.74 ,$18.25 ,WIX,AP
D1954,97,621586,2/24/2022,11:10:13AM,57620MP,WIX57620MP,$6.37 ,1,$8.52 ,$8.52 ,$2.15 ,WIX,AP
D1954,97,621586,2/24/2022,11:10:13AM,WF10112,WIXWF10112,$45.57 ,1,$57.90 ,$57.90 ,$12.33 ,WIX,AP
5306-1,64,1135661,2/17/2022,09:42:31AM,SET406,TIMSET406,$18.36 ,1,$25.74 ,$25.74 ,$7.38 ,TIM,AP
5306-1,64,1135661,2/17/2022,09:42:31AM,SET413,TIMSET413,$26.70 ,1,$37.49 ,$37.49 ,$10.79 ,TIM,AP
5306-1,64,1135661,2/17/2022,09:42:31AM,35058,SKF35058,$25.43 ,1,$30.99 ,$30.99 ,$5.56 ,SKF,AP
5860,74,1133069,2/1/2022,11:48:05AM,38402-04,SLN38402-04,$27.99 ,1,$49.18 ,$49.18 ,$21.19 ,SLN,AP
7930,46,1135058,2/14/2022,10:40:37AM,10287,LUC10287,$11.87 ,20,$15.99 ,$319.80 ,$82.40 ,LUC,AP
146,6,1135557,2/16/2022,02:03:29PM,GWON46100,AMXGWON46100,$21.49 ,10,$23.59 ,$235.90 ,$21.00 ,AMX,AP
