SALES HISTORY LOAD FILE 3,,,,,,,,,,,,,
05/01/2022 02:54:13PM,,,,,,,,,,,,,
Ship To,Counterman,Invoice Number,INVOICE DATE,ENTRY TIME,Part Number,Part Number With Vendor,Unit Cost,Qty Ship,Unit Sell Price,Extended Part Price,Extended Part Profit,VND,Options
D4634,87,629292,4/29/2022,,PB-12294-11,GRKPB-12294-11,$30.17 ,1,$45.25 ,$45.25 ,$15.08 ,GRK,APQT
D520,87,627990,4/19/2022,,16144,VEL016144,$1.50 ,5,$2.73 ,$13.65 ,$6.15 ,VEL,AP
2132,6,1146354,4/22/2022,,51660,WIX51660,$19.08 ,1,$18.48 ,$18.48 ,($0.60),WIX,A
2132,6,1146354,4/22/2022,,24091,WIX24091,$30.17 ,,$30.61 ,,,WIX,A
5866,85,1145298,4/15/2022,08:40:21AM,46671,WIX46671,$24.71 ,2,$27.69 ,$55.38 ,$5.96 ,WIX,AP
D1937,69,628335,4/21/2022,10:02:28AM,331212,EXC331212,$4.08 ,1,$7.90 ,$7.90 ,$3.82 ,EXC,A
5866,85,1145298,4/15/2022,08:40:21AM,46671FR,WIX46671FR,$26.27 ,1,$31.16 ,$31.16 ,$4.89 ,WIX,AP
D1937,69,628335,4/21/2022,10:02:28AM,ML40546,MISML40546,$8.39 ,2,$13.73 ,$27.46 ,$10.68 ,MIS,A
1428,46,1147253,4/28/2022,02:25:27PM,MW1-Q,HUNMW1-Q,$3.75 ,6,$6.03 ,$36.18 ,$13.68 ,HUN,AP
1428,46,1147253,4/28/2022,02:25:27PM,33050R3,TLC33050R3,$5.97 ,8,$9.68 ,$77.44 ,$29.68 ,TLC,AP
1428,46,1147253,4/28/2022,02:25:27PM,FA1912A,SPOFA1912A,$10.63 ,2,$15.94 ,$31.88 ,$10.62 ,SPO,APQT
1428,46,1147253,4/28/2022,02:25:27PM,1157,HEL1157,$0.16 ,40,$0.70 ,$28.00 ,$21.60 ,HEL,AP
1428,46,1147253,4/28/2022,02:25:27PM,1803005,BYR1803005,$13.37 ,1,$21.71 ,$21.71 ,$8.34 ,BYR,AP
1749-1,15,1146504,4/23/2022,11:15:32AM,16640,VEL016640,$1.80 ,5,$3.12 ,$15.60 ,$6.60 ,VEL,AP
1749-1,15,1146504,4/23/2022,11:15:32AM,171.H103,ATM171.H103,$33.59 ,1,$49.38 ,$49.38 ,$15.79 ,ATM,AP
D6388,95,627918,4/18/2022,04:03:15PM,HLK1017,ATMHLK1017,$35.86 ,1,$57.23 ,$57.23 ,$21.37 ,ATM,A
1749-1,15,1146504,4/23/2022,11:15:32AM,RM-D02,REVRM-D02,$19.95 ,8,$30.73 ,$245.84 ,$86.24 ,REV,AP
D2435-1,87,627647,4/15/2022,09:58:50AM,11BC050R,RBI11BC050R,$355.39 ,1,$444.24 ,$444.24 ,$88.85 ,RBI,AP
D1480,13,1146797,4/26/2022,,G25180-1616,GATG25180-1616,$41.76 ,,$54.81 ,,,GAT,AP
5885-1,88,1146017,4/21/2022,09:04:23AM,5500-40,FFB5500-40,$27.18 ,3,$72.85 ,$218.55 ,$137.01 ,FFB,AP
D1480,13,1146797,4/26/2022,,G25235-0608,GATG25235-0608,$16.90 ,,$23.01 ,,,GAT,A
D1480,13,1146797,4/26/2022,,G25235-0606,GATG25235-0606,$14.59 ,,$19.86 ,,,GAT,A
4795-1,13,1146659,4/25/2022,10:54:07AM,CPT7782-SP6,ISNCPT7782-SP6,$655.40 ,2,$819.25 ,"1,638.50",$327.70 ,ISN,APQRT
D2435-1,87,627647,4/15/2022,09:58:50AM,581DEB9136,RBI581DEB9136,$284.15 ,0,$355.19 ,,,RBI,AP
D1480,13,1146797,4/26/2022,,G25179-0406,GATG25179-0406,$12.03 ,2,$17.26 ,$34.52 ,$10.46 ,GAT,A
D601,69,627529,4/14/2022,07:00:16AM,XK3124709E2,MERXK3124709E2,$54.61 ,4,$68.95 ,$275.80 ,$57.36 ,MER,AEP
D9898-1,87,626940,4/11/2022,11:01:26AM,F2-0608-JM,TEXF2-0608-JM,$2.73 ,4,$5.27 ,$21.08 ,$10.16 ,TEX,A
2050,74,1144949,4/14/2022,04:02:23PM,10009830,CMT10009830,$124.23 ,2,$143.72 ,$287.44 ,$38.98 ,CMT,A
2050,74,1144949,4/14/2022,04:02:23PM,MRK4707QH23V,MERMRK4707QH23V,$32.71 ,4,$49.16 ,$196.64 ,$65.80 ,MER,AP
2050,74,1144949,4/14/2022,04:02:23PM,XK3124707QP,MERXK3124707QP,$53.91 ,2,$73.67 ,$147.34 ,$39.52 ,MER,AP
5635,88,1143090,4/1/2022,10:28:12AM,AN31-18,JIPAN31-18,$2.54 ,4,$4.56 ,$18.24 ,$8.08 ,JIP,A
D4628-1,97,629145,4/28/2022,10:05:57AM,49-16-2647,MLW49-16-2647,$20.55 ,1,$22.83 ,$22.83 ,$2.28 ,MLW,AP
564-1,4,1147272,4/28/2022,02:58:15PM,661601,EXC661601,$12.90 ,6,$15.43 ,$92.58 ,$15.18 ,EXC,A
4225,64,1147012,4/27/2022,09:52:43AM,HDV1601B,GASHDV1601B,$107.07 ,2,$138.16 ,$276.32 ,$62.18 ,GAS,A
4225,64,1147012,4/27/2022,09:52:43AM,MRK4515QH23V,MERMRK4515QH23V,$32.69 ,2,$46.44 ,$92.88 ,$27.50 ,MER,AEP
4225,64,1147012,4/27/2022,09:52:43AM,110078,LCS110078,$6.41 ,1,$9.52 ,$9.52 ,$3.11 ,LCS,A
D202,87,626527,4/6/2022,,G25239-0606,GATG25239-0606,$12.39 ,2,$17.09 ,$34.18 ,$9.40 ,GAT,A
D6200-1,123,626841,4/9/2022,08:35:09AM,TTA50,DXNTTA50,$0.36 ,2,$1.30 ,$2.60 ,$1.88 ,DXN,A
D6200-1,123,626841,4/9/2022,08:35:09AM,M85000,MERM85000,$27.68 ,4,$43.63 ,$174.52 ,$63.80 ,MER,A
9000,85,11571,4/18/2022,10:28:54AM,MC-FD4621,GASMC-FD4621,$1.98 ,1,$44.10 ,$44.10 ,$42.12 ,GAS,AP
D6200-1,123,626841,4/9/2022,08:35:09AM,2343,SUN2343,$22.56 ,1,$38.02 ,$38.02 ,$15.46 ,SUN,A
2948,88,1145447,4/18/2022,12:08:35PM,46305,SKF46305,$21.56 ,1,$36.32 ,$36.32 ,$14.76 ,SKF,A
2948,88,1145447,4/18/2022,12:08:35PM,SET413,TIMSET413,$27.65 ,1,$38.88 ,$38.88 ,$11.23 ,TIM,AP
2948,88,1145447,4/18/2022,12:08:35PM,343-4009,STM343-4009,$8.73 ,1,$14.28 ,$14.28 ,$5.55 ,STM,A
2948,88,1145447,4/18/2022,12:08:35PM,SET414,TIMSET414,$41.79 ,1,$58.53 ,$58.53 ,$16.74 ,TIM,AP
2948,88,1145447,4/18/2022,12:08:35PM,MYSJT6-CART,LCSMYSJT6-CART,$2.70 ,5,$5.35 ,$26.75 ,$13.25 ,LCS,A
D711,16,628076,4/19/2022,03:17:55PM,MAF8755,MERMAF8755,$79.50 ,1,$125.51 ,$125.51 ,$46.01 ,MER,A
D4150,87,628232,4/20/2022,,WF10069,WIXWF10069,$77.27 ,,$77.84 ,,,WIX,A
D4150,87,628232,4/20/2022,,49673,WIX49673,$71.52 ,1,$76.38 ,$76.38 ,$4.86 ,WIX,A
D5457-1,87,626258,4/5/2022,03:00:25PM,33403,WIX33403,$9.42 ,7,$8.98 ,$62.86 ,($3.08),WIX,A
D5457-1,87,626258,4/5/2022,03:00:25PM,51799MP,WIX51799MP,$21.58 ,6,$20.47 ,$122.82 ,($6.66),WIX,A
5860,15,1144181,4/8/2022,01:35:39PM,904-7632,DOR904-7632,$68.28 ,1,$69.27 ,$69.27 ,$0.99 ,DOR,A
D1480,13,1143476,4/5/2022,,G25235-0608,GATG25235-0608,$16.90 ,1,$21.84 ,$21.84 ,$4.94 ,GAT,A
705-1,4,1144297,4/11/2022,,136101,EXC136101,$1.17 ,10,$1.55 ,$15.50 ,$3.80 ,EXC,A
705-1,4,1144297,4/11/2022,,136143,EXC136143,$3.60 ,10,$4.68 ,$46.80 ,$10.80 ,EXC,A
705-1,4,1144297,4/11/2022,,136102,EXC136102,$0.80 ,20,$1.04 ,$20.80 ,$4.80 ,EXC,A
D4645,123,628001,4/19/2022,09:36:37AM,451037,SLN451037,$0.55 ,2,$1.73 ,$3.46 ,$2.36 ,SLN,A
D4645,123,628001,4/19/2022,09:36:37AM,S-18044,SASS-18044,$6.38 ,1,$12.54 ,$12.54 ,$6.16 ,SAS,A
1310,88,1145691,4/19/2022,11:45:10AM,1006021,SHL1006021,$7.91 ,6,$14.58 ,$87.48 ,$40.02 ,SHL,A
1310,88,1145691,4/19/2022,11:45:10AM,10076,LUC10076,$13.46 ,10,$21.83 ,$218.30 ,$83.70 ,LUC,AP
2245,101,1145124,4/15/2022,01:55:18PM,555352,LOC555352,$8.97 ,8,$13.81 ,$110.48 ,$38.72 ,LOC,AP
D9551-1,129,626223,4/4/2022,04:58:53PM,S-20677,SASS-20677,$6.02 ,1,$10.49 ,$10.49 ,$4.47 ,SAS,A
D5548-1,97,627382,4/13/2022,01:36:29PM,2096063,LOC2096063,$31.70 ,1,$48.82 ,$48.82 ,$17.12 ,LOC,AP
5860,64,1144605,4/12/2022,12:33:31PM,62008,SHL62008,$32.70 ,2,$52.03 ,$104.06 ,$38.66 ,SHL,A
D3290-1,87,627376,4/13/2022,12:58:54PM,MRK4515QH20V,MERMRK4515QH20V,$27.83 ,4,$38.62 ,$154.48 ,$43.16 ,MER,AP
D3290-1,87,627376,4/13/2022,12:58:54PM,24347,WIX24347,$7.26 ,10,$8.39 ,$83.90 ,$11.30 ,WIX,A
D3290-1,87,627376,4/13/2022,12:58:54PM,57909,WIX57909,$28.65 ,6,$32.51 ,$195.06 ,$23.16 ,WIX,A
D3290-1,87,627376,4/13/2022,12:58:54PM,DC23104435,DAYDC23104435,$16.11 ,2,$22.30 ,$44.60 ,$12.38 ,DAY,AP
D3290-1,87,627376,4/13/2022,12:58:54PM,338-456E,DAY338-456E,$32.00 ,1,$46.03 ,$46.03 ,$14.03 ,DAY,AP
D3290-1,87,627376,4/13/2022,12:58:54PM,QVK4X4B-G1,QDCQVK4X4B-G1,$799.41 ,1,$889.00 ,$889.00 ,$89.59 ,QDC,AP
7930,15,1145373,4/18/2022,,500031,VEL500031,$5.15 ,6,$7.93 ,$47.58 ,$16.68 ,VEL,AP
7930,15,1145373,4/18/2022,,441015,SLN441015,$2.74 ,,$4.87 ,,,SLN,A
7930,15,1145373,4/18/2022,,17099,VEL017099,$6.21 ,3,$9.22 ,$27.66 ,$9.03 ,VEL,AP
3093,54,1145228,4/15/2022,12:45:27PM,157.L225X825,ATM157.L225X825HP,$142.27 ,-3,$213.54 ,($640.62),($213.81),ATM,A
3093,54,1145228,4/15/2022,12:45:27PM,568.1016,ATM568.1016,$9.48 ,-2,$18.62 ,($37.24),($18.28),ATM,A
3093,54,1145228,4/15/2022,12:45:27PM,LGU-6217SSK,DAYLGU-6217SSK,$474.67 ,-1,$678.10 ,($678.10),($203.43),DAY,A
5866,85,1143622,4/5/2022,09:21:24AM,WA10905,WIXWA10905,$23.47 ,6,$21.11 ,$126.66 ,($14.16),WIX,A
D3069,95,627942,4/19/2022,08:12:22AM,57137,WIX57137,$27.37 ,1,$36.14 ,$36.14 ,$8.77 ,WIX,A
D9410-1,123,627849,4/18/2022,09:54:25AM,R955229859N,MERR955229859N,$9.51 ,1,$14.13 ,$14.13 ,$4.62 ,MER,A
4990,54,1147264,4/28/2022,08:14:42AM,78DTG,ACD78DTG,$78.13 ,1,$127.85 ,$127.85 ,$49.72 ,ACD,AE
3019,129,628975,4/27/2022,10:33:56AM,CB2106611XSA,MERCB2106611XSA,$49.06 ,1,$69.15 ,$69.15 ,$20.09 ,MER,A
D4288-1,87,628129,4/20/2022,,57488,WIX57488,$14.74 ,3,$13.63 ,$40.89 ,($3.33),WIX,A
1291,87,628303,4/21/2022,10:58:05AM,645051,EXC645051,$31.70 ,1,$49.18 ,$49.18 ,$17.48 ,EXC,AP
D711,129,628747,4/25/2022,04:30:36PM,PSSAA8592001,MISPSSAA85920013,$35.51 ,1,$52.75 ,$52.75 ,$17.24 ,MIS,A
1291,87,628303,4/21/2022,10:58:05AM,645050,EXC645050,$33.83 ,1,$49.62 ,$49.62 ,$15.79 ,EXC,AP
1401-1,46,1146775,4/26/2022,,G25180-0404,GATG25180-0404,$11.81 ,,$17.58 ,,,GAT,AP
1625-1,88,1143722,4/6/2022,10:47:28AM,370025A,FMC370025A,$18.46 ,2,$27.42 ,$54.84 ,$17.92 ,FMC,A
1625-1,88,1143722,4/6/2022,10:47:28AM,83-6019,GRC83-6019,$2.46 ,1,$4.61 ,$4.61 ,$2.15 ,GRC,A
D6702,69,626406,4/6/2022,12:27:09PM,G25170-0808X,GATG25170-0808X,$5.78 ,6,$9.04 ,$54.24 ,$19.56 ,GAT,A
D6702,69,626406,4/6/2022,12:27:09PM,AW68P,LCSAW68P,$31.63 ,10,$34.95 ,$349.50 ,$33.20 ,LCS,AP
D6702,69,626406,4/6/2022,12:27:09PM,G25179-0606X,GATG25179-0606X,$9.11 ,1,$16.45 ,$16.45 ,$7.34 ,GAT,A
D6702,69,626406,4/6/2022,12:27:09PM,1282,SKF1282,$12.98 ,1,$22.22 ,$22.22 ,$9.24 ,SKF,A
D6702,69,626406,4/6/2022,12:27:09PM,G20995-0416X,GATG20995-0416X,$8.31 ,5,$13.25 ,$66.25 ,$24.70 ,GAT,A
D6702,69,626406,4/6/2022,12:27:09PM,G20995-0412X,GATG20995-0412X,$6.04 ,4,$9.61 ,$38.44 ,$14.28 ,GAT,A
D6702,69,626406,4/6/2022,12:27:09PM,SAWG,LCSSAWG,$7.39 ,18,$8.49 ,$152.82 ,$19.80 ,LCS,AP
D6702,69,626406,4/6/2022,12:27:09PM,G25174-0808X,GATG25174-0808X,$11.88 ,1,$20.60 ,$20.60 ,$8.72 ,GAT,A
D6702,69,626406,4/6/2022,12:27:09PM,G25100-0404X,GATG25100-0404X,$3.01 ,1,$5.26 ,$5.26 ,$2.25 ,GAT,A
D6702,69,626406,4/6/2022,12:27:09PM,PRI327APMOLY,LCSPRI327APMOLYD-CART,$6.43 ,20,$8.95 ,$179.00 ,$50.40 ,LCS,AP
3262,15,1144151,4/8/2022,12:09:50PM,573.30001,ATM573.30001,$102.60 ,1,$140.05 ,$140.05 ,$37.45 ,ATM,AP
3262,15,1144151,4/8/2022,12:09:50PM,S764PMT-6-6-,SLNS764PMT-6-6-4,$4.82 ,1,$7.35 ,$7.35 ,$2.53 ,SLN,AP
3262,15,1144151,4/8/2022,12:09:50PM,573.30001AK,ATM573.30001AK,$15.35 ,1,$23.31 ,$23.31 ,$7.96 ,ATM,AP
3262,15,1144151,4/8/2022,12:09:50PM,562.441,ATM562.441,$16.25 ,1,$24.47 ,$24.47 ,$8.22 ,ATM,AP
3262,15,1144151,4/8/2022,12:09:50PM,S-23407,SASS-23407,$46.14 ,1,$74.84 ,$74.84 ,$28.70 ,SAS,AP
5866,85,1146068,4/21/2022,04:12:57PM,42804,WIX42804,$32.47 ,2,$34.67 ,$69.34 ,$4.40 ,WIX,AP
1318,88,1147368,4/28/2022,03:04:32PM,S607,SLNS607,$4.11 ,1,$7.76 ,$7.76 ,$3.65 ,SLN,A
5866,85,1146068,4/21/2022,04:12:57PM,51820,WIX51820,$9.84 ,6,$9.41 ,$56.46 ,($2.58),WIX,AP
5866,85,1146068,4/21/2022,04:12:57PM,33690,WIX33690,$10.71 ,6,$11.71 ,$70.26 ,$6.00 ,WIX,AP
5866,85,1146068,4/21/2022,04:12:57PM,WF10078,WIXWF10078,$50.96 ,2,$56.85 ,$113.70 ,$11.78 ,WIX,AP
5866,85,1146068,4/21/2022,04:12:57PM,46562NP,WIX46562NP,$30.25 ,2,$32.30 ,$64.60 ,$4.10 ,WIX,AP
5866,85,1146068,4/21/2022,04:12:57PM,33683,WIX33683,$33.55 ,5,$35.82 ,$179.10 ,$11.35 ,WIX,AP
5866,85,1146068,4/21/2022,04:12:57PM,42803NP,WIX42803NP,$42.93 ,2,$62.50 ,$125.00 ,$39.14 ,WIX,AP
1318,88,1147368,4/28/2022,03:04:32PM,142001,VEL142001,$1.08 ,1,$2.75 ,$2.75 ,$1.67 ,VEL,A
5866,85,1146068,4/21/2022,04:12:57PM,46569,WIX46569,$16.73 ,6,$17.21 ,$103.26 ,$2.88 ,WIX,AP
5866,85,1146068,4/21/2022,04:12:57PM,24043,WIX24043,$5.44 ,24,$5.44 ,$130.56 ,,WIX,AP
5699-1,!WEB,1146249,4/22/2022,04:49:33PM,7975,TAC7975,$5.48 ,4,$9.52 ,$38.08 ,$16.16 ,TAC,A
D9551-1,123,627796,4/18/2022,04:25:49PM,KIF9889/62,SPOKIF9889/62,"$1,789.69 ",1,"$2,399.00 ","2,399.00",$609.31 ,SPO,APQT
D9551-1,123,627796,4/18/2022,04:25:49PM,391833,EXC391833,$14.47 ,0,$23.68 ,,,EXC,APQT
D9551-1,123,627796,4/18/2022,04:25:49PM,110-5100,SPO110-5100,"$2,186.66 ",1,"$2,799.00 ","2,799.00",$612.34 ,SPO,APQT
7884,74,1144074,4/8/2022,08:21:31AM,46870,WIX46870,$48.40 ,1,$47.81 ,$47.81 ,($0.59),WIX,A
7884,74,1144074,4/8/2022,08:21:31AM,33719,WIX33719,$12.62 ,1,$12.90 ,$12.90 ,$0.28 ,WIX,A
7884,74,1144074,4/8/2022,08:21:31AM,57744XD,WIX57744XD,$37.70 ,1,$36.90 ,$36.90 ,($0.80),WIX,A
D6702,69,626406,4/6/2022,12:27:09PM,9013A,GTA9013A,$17.50 ,1,$30.25 ,$30.25 ,$12.75 ,GTA,AP
D6702,69,626406,4/6/2022,12:27:09PM,370065A,FMC370065A,$18.54 ,2,$28.03 ,$56.06 ,$18.98 ,FMC,AP
1309-1,16,628270,4/20/2022,12:58:20PM,RB-268,DAYRB-268,$25.19 ,1,$43.92 ,$43.92 ,$18.73 ,DAY,A
D3100,69,627620,4/15/2022,08:53:22AM,6912,FJC6912,$118.84 ,1,$225.33 ,$225.33 ,$106.49 ,FJC,AP
4450,6,1146342,4/22/2022,11:24:10AM,DC23104430,DAYDC23104430,$10.95 ,6,$15.69 ,$94.14 ,$28.44 ,DAY,AP
4450,6,1146342,4/22/2022,11:24:10AM,345-164E,DAY345-164E,$31.08 ,2,$46.27 ,$92.54 ,$30.38 ,DAY,AP
4450,6,1146342,4/22/2022,11:24:10AM,345-167E,DAY345-167E,$19.04 ,2,$29.52 ,$59.04 ,$20.96 ,DAY,AP
4450,6,1146342,4/22/2022,11:24:10AM,RM3815,LCSRM3815,$2.35 ,12,$3.86 ,$46.32 ,$18.12 ,LCS,A
4450,6,1146342,4/22/2022,11:24:10AM,DC23410227,DAYDC23410227,$20.14 ,4,$44.62 ,$178.48 ,$97.92 ,DAY,AP
D3533-1,69,626834,4/9/2022,07:57:46AM,959-3003-45,QEP959-3003-45,$45.73 ,8,$60.00 ,$480.00 ,$114.16 ,QEP,AP
2633,97,626042,4/1/2022,10:08:26AM,AW46P,LCSAW46P,$31.83 ,1,$47.53 ,$47.53 ,$15.70 ,LCS,A
5390,64,1146913,4/26/2022,02:43:07PM,FG300C-R,SFTFG300C-R,$3.96 ,1,$5.74 ,$5.74 ,$1.78 ,SFT,AP
D3100,69,628009,4/19/2022,09:47:11AM,2455,TAC2455,$12.07 ,2,$16.11 ,$32.22 ,$8.08 ,TAC,AP
D3100,69,628009,4/19/2022,09:47:11AM,DC28100006,DAYDC28100006,$17.42 ,0,$25.35 ,,,DAY,AP
290,112,1147213,4/28/2022,08:28:48AM,32010,GAT32010,$0.66 ,-5,$1.27 ,($6.35),($3.05),GAT,A
D3100,69,628009,4/19/2022,09:47:11AM,2456,TAC2456,$11.79 ,2,$16.11 ,$32.22 ,$8.64 ,TAC,AP
D3100,69,628009,4/19/2022,09:47:11AM,91-01-4759N,WIL91-01-4759N,$246.42 ,1,$325.00 ,$325.00 ,$78.58 ,WIL,AP
9000,85,1146625,4/25/2022,11:26:38AM,89419,DCO89419,$9.33 ,-1,$75.53 ,($75.53),($66.20),DCO,A
1060-1,13,1143441,4/5/2022,,24579,WIX24579,$9.78 ,4,$7.83 ,$31.32 ,($7.80),WIX,A
1060-1,13,1143441,4/5/2022,,57620MP,WIX57620MP,$6.39 ,4,$5.68 ,$22.72 ,($2.84),WIX,A
1060-1,13,1143441,4/5/2022,,57701,WIX57701,$13.73 ,,$12.82 ,,,WIX,A
1060-1,13,1143441,4/5/2022,,DR-34W,GTADR-34W,$11.02 ,,$19.84 ,,,GTA,A
D520,97,627317,4/13/2022,04:26:39PM,DDE/N0000000,SPODDE/N000000001069,$0.48 ,2,$0.72 ,$1.44 ,$0.48 ,SPO,APQT
D520,97,627317,4/13/2022,04:26:39PM,DDE/N0000000,SPODDE/N000000004809,$0.59 ,2,$0.88 ,$1.76 ,$0.58 ,SPO,APQT
D520,97,627317,4/13/2022,04:26:39PM,DDE/A5411870,SPODDE/A5411870080,$6.90 ,1,$9.50 ,$9.50 ,$2.60 ,SPO,APQT
D520,97,627317,4/13/2022,04:26:39PM,DDE/A4571421,SPODDE/A4571421080,$9.06 ,1,$11.99 ,$11.99 ,$2.93 ,SPO,APQT
D520,97,627317,4/13/2022,04:26:39PM,DDE/A0009902,SPODDE/A0009902852,$2.47 ,4,$3.70 ,$14.80 ,$4.92 ,SPO,APQT
9000,85,1146056,4/21/2022,04:20:52PM,DS1065,MOGDS1065,$0.00 ,1,$90.25 ,$90.25 ,$90.25 ,MOG,AP
D711,97,627914,4/18/2022,03:48:50PM,46-1347,DAY46-1347,$150.50 ,-1,$299.30 ,($299.30),($148.80),DAY,A
D525,97,628725,4/25/2022,,WF10515,WIXWF10515,$51.46 ,3,$41.22 ,$123.66 ,($30.72),WIX,A
D525,97,628725,4/25/2022,,33655,WIX33655,$58.98 ,1,$48.79 ,$48.79 ,($10.19),WIX,A
D525,97,628725,4/25/2022,,49478,WIX49478,$95.67 ,1,$82.99 ,$82.99 ,($12.68),WIX,A
5860,64,1145341,4/18/2022,07:59:38AM,RF5,GTARF5,$7.79 ,1,$13.71 ,$13.71 ,$5.92 ,GTA,AP
5860,64,1145341,4/18/2022,07:59:38AM,XK2124702QP,MERXK2124702QP,$40.14 ,-2,$58.66 ,($117.32),($37.04),MER,A
5860,64,1145341,4/18/2022,07:59:38AM,MR4720QH23S,MERMR4720QH23S,$15.37 ,4,$32.18 ,$128.72 ,$67.24 ,MER,AE
D6702,69,626730,4/8/2022,07:11:07AM,MRK4515QH20V,MERMRK4515QH20V,$27.83 ,2,$38.95 ,$77.90 ,$22.24 ,MER,AP
D6702,69,626730,4/8/2022,07:11:07AM,E-A537BP,EUCE-A537BP,$18.83 ,1,$25.95 ,$25.95 ,$7.12 ,EUC,AP
D6702,69,626730,4/8/2022,07:11:07AM,81-3115,GRC81-3115,$101.99 ,1,$145.00 ,$145.00 ,$43.01 ,GRC,AP
D711,129,626354,4/5/2022,02:49:36PM,DC23400227Q,DAYDC23400227Q,$11.95 ,2,$20.60 ,$41.20 ,$17.30 ,DAY,AP
7641,6,1147417,4/29/2022,11:08:50AM,MAF9622,MERMAF9622,$61.76 ,1,$102.98 ,$102.98 ,$41.22 ,MER,AP
7641,6,1147417,4/29/2022,11:08:50AM,51748MP,WIX51748MP,$32.21 ,4,$42.60 ,$170.40 ,$41.56 ,WIX,A
7641,6,1147417,4/29/2022,11:08:50AM,177.3015,ATM177.3015,$28.30 ,0,$43.09 ,,,ATM,AP
D4961-1,129,629029,4/27/2022,,WA10387,WIXWA10387,$27.46 ,,$25.90 ,,,WIX,A
D4961-1,129,629029,4/27/2022,,WP10313,WIXWP10313,$42.36 ,1,$41.89 ,$41.89 ,($0.47),WIX,A
D7835,97,628810,4/26/2022,,42654,WIX42654,$32.79 ,1,$32.10 ,$32.10 ,($0.69),WIX,A
D1965,69,627052,4/12/2022,09:02:44AM,11BC096E,RBI11BC096E,$93.62 ,2,$106.00 ,$212.00 ,$24.76 ,RBI,AFP
D6710,69,629311,4/29/2022,07:59:26AM,G25170-1212X,GATG25170-1212X,$9.64 ,1,$14.28 ,$14.28 ,$4.64 ,GAT,A
D6710,69,629311,4/29/2022,07:59:26AM,G25230-0808X,GATG25230-0808X,$7.22 ,4,$10.68 ,$42.72 ,$13.84 ,GAT,A
D6710,69,629311,4/29/2022,07:59:26AM,G25170-0404X,GATG25170-0404X,$3.62 ,1,$5.69 ,$5.69 ,$2.07 ,GAT,A
D6710,69,629311,4/29/2022,07:59:26AM,G20230-1212X,GATG20230-1212X,$12.96 ,2,$19.49 ,$38.98 ,$13.06 ,GAT,A
D6710,69,629311,4/29/2022,07:59:26AM,G25235-1616,GATG25235-1616,$36.10 ,1,$60.55 ,$60.55 ,$24.45 ,GAT,A
D6710,69,629311,4/29/2022,07:59:26AM,G25100-0404X,GATG25100-0404X,$3.01 ,1,$4.97 ,$4.97 ,$1.96 ,GAT,A
D6710,69,629311,4/29/2022,07:59:26AM,G20995-0412X,GATG20995-0412X,$6.13 ,2,$9.08 ,$18.16 ,$5.90 ,GAT,A
D6710,69,629311,4/29/2022,07:59:26AM,G25165-1212X,GATG25165-1212X,$8.62 ,1,$12.72 ,$12.72 ,$4.10 ,GAT,A
D6710,69,629311,4/29/2022,07:59:26AM,G25230-1212X,GATG25230-1212X,$11.12 ,2,$16.86 ,$33.72 ,$11.48 ,GAT,A
D7835,97,628810,4/26/2022,,15318,WIX15318,$0.85 ,,$0.84 ,,,WIX,A
D7835,97,628810,4/26/2022,,51867,WIX51867,$34.30 ,,$33.58 ,,,WIX,A
3470-1,13,1144715,4/13/2022,04:07:18PM,91503,GRC91503,$3.47 ,0,$6.88 ,,,GRC,A
D1922,69,627122,4/12/2022,08:44:41AM,90-01-4576N,WIL90-01-4576N,$140.76 ,2,$160.00 ,$320.00 ,$38.48 ,WIL,AP
D1922,69,627122,4/12/2022,08:44:41AM,370003A,FMC370003A,$25.23 ,3,$30.53 ,$91.59 ,$15.90 ,FMC,AP
D1922,69,627122,4/12/2022,08:44:41AM,81-3115,GRC81-3115,$101.99 ,1,$129.00 ,$129.00 ,$27.01 ,GRC,AP
3470-1,13,1144715,4/13/2022,04:07:18PM,55410,GRC55410,$15.88 ,2,$23.91 ,$47.82 ,$16.06 ,GRC,AP
D1922,69,627122,4/12/2022,08:44:41AM,MERSET414,MERMERSET414,$31.73 ,2,$39.75 ,$79.50 ,$16.04 ,MER,AP
D1922,69,627122,4/12/2022,08:44:41AM,370001A,FMC370001A,$19.49 ,1,$22.25 ,$22.25 ,$2.76 ,FMC,AP
3470-1,13,1144715,4/13/2022,04:07:18PM,91513,GRC91513,$4.15 ,0,$6.40 ,,,GRC,AP
D1922,69,627122,4/12/2022,08:44:41AM,SET413,TIMSET413,$27.65 ,2,$30.95 ,$61.90 ,$6.60 ,TIM,AP
D1922,69,627122,4/12/2022,08:44:41AM,M85003,MERM85003,$31.54 ,2,$39.43 ,$78.86 ,$15.78 ,MER,AP
D7835,97,628810,4/26/2022,,33370,WIX33370,$12.74 ,,$12.47 ,,,WIX,A
D711,97,627528,4/14/2022,12:21:17PM,631282,EXC631282,$20.60 ,1,$30.92 ,$30.92 ,$10.32 ,EXC,A
D9701,69,627232,4/13/2022,06:58:38AM,33997,WIX33997,$12.77 ,1,$15.04 ,$15.04 ,$2.27 ,WIX,AP
D9701,69,627232,4/13/2022,06:58:38AM,51758,WIX51758,$13.37 ,2,$13.43 ,$26.86 ,$0.12 ,WIX,AP
D9701,69,627232,4/13/2022,06:58:38AM,33219,WIX33219,$8.47 ,1,$9.00 ,$9.00 ,$0.53 ,WIX,A
